,ID,FIELD,YLD03,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI02_518,VI02_526,VI02_619,VI02_713,VI02_721,VI02_830,VI02_907,VI02_923
607,1834,C28,752,1080.48,0.1827,-0.047997,0.022674,-0.025323,7.6999998,11.8999996,105,108,167,107,-0.129707113,-0.125506073,-0.22007722,-0.115702479,-0.041666667000000004,0.25,0.233532934,0.0
608,1835,C28,1132,1080.58,0.321,-0.018823,0.003204,-0.015619,9.3999996,13.5,98,97,140,93,-0.09677419400000001,-0.038961038999999996,-0.216,-0.100436681,-0.041666667000000004,0.344827586,0.296969697,0.123595506
609,1836,C28,1169,1080.72,0.2242,-0.004891,0.000337,-0.004554,8.199999799999999,12.6999998,100,97,132,90,-0.044334975,-0.013333333000000001,-0.2,-0.116883117,-0.046153846,0.396648045,0.25925925899999996,0.118644068
610,1837,C28,1211,1080.83,0.3065,-0.008404,0.003719,-0.004685,8.1000004,13.1000004,96,99,140,92,-0.058252427,0.0,-0.2,-0.10222222199999999,-0.056994819,0.363636364,0.269461078,0.126436782
611,1838,C28,1118,1080.94,0.2311,0.014714,-0.004308,0.010406,8.8000002,13.5,96,93,137,92,-0.053140097000000004,-0.008928571,-0.206477733,-0.0625,-0.030927835,0.375,0.283950617,0.079545455
612,1839,C28,1105,1080.93,0.2322,0.015283,-0.007687,0.007595,8.199999799999999,16.100000400000003,96,93,135,89,-0.071090047,-0.008928571,-0.21138211399999998,-0.066666667,-0.015544041000000001,0.375,0.25925925899999996,0.062146892999999995
613,1840,C28,962,1080.78,0.3556,-0.022153,0.004329,-0.017824,7.599999900000001,14.199999800000002,98,96,136,90,-0.070422535,-0.012987013,-0.201612903,-0.044642857,0.0,0.38202247200000006,0.26829268300000003,0.056179775
614,1841,C28,742,1080.65,0.23,-0.033462,0.011186,-0.022277,8.5,14.300000199999998,96,95,132,90,-0.10185185199999999,-0.030042918,-0.206349206,-0.044642857,-0.015228426000000002,0.36046511600000003,0.242236025,0.056179775
615,1842,C28,1092,1080.65,0.2902,0.005981,-0.001921,0.00406,8.6000004,15.3999996,98,96,140,93,-0.081339713,-0.034188034,-0.206349206,-0.035714286,-0.010204082,0.329545455,0.25609756100000003,0.074285714
616,1843,C28,1122,1080.67,0.3646,0.02656,-0.00922,0.01734,8.1000004,15.1000004,100,98,144,94,-0.09009009,-0.021645022000000003,-0.2,-0.044642857,0.030927835,0.374301676,0.31707317100000004,0.06741573
617,1844,C28,1139,1080.57,0.3615,-0.007752,0.009032,0.00128,8.300000200000001,18.6000004,100,94,131,88,-0.092511013,0.0,-0.204724409,-0.036363636,0.0,0.4,0.33734939799999997,0.03626943
618,1845,C28,1141,1080.5,0.2285,-0.017142,0.005044,-0.012098,8.199999799999999,18.8999996,98,92,131,89,-0.074889868,-0.028571429,-0.201581028,-0.078947368,0.042105263,0.416216216,0.296969697,0.084745763
619,1846,C28,1106,1080.57,0.35,-0.012316,0.012138,-0.000179,6.599999900000001,16.8999996,100,110,169,109,-0.085201794,-0.046875,-0.21400778199999998,-0.140562249,0.0050761420000000005,0.36559139799999996,0.24260355,0.01010101
620,1847,C28,868,1080.79,0.5441,-0.006449,0.008267,0.001818,3.9000001,11.1000004,111,134,225,138,-0.128630705,-0.131386861,-0.218045113,-0.18320610699999998,-0.090047393,0.106796117,0.026455026,-0.118644068
621,1848,C28,422,1081.06,0.6244,-0.002698,0.00836,0.005662,2.7,5.8000002,121,147,252,147,-0.18007662800000002,-0.163120567,-0.22962963,-0.195488722,-0.15789473699999998,0.106598985,-0.035532995,-0.165354331
622,1849,C28,453,1081.29,0.5781,0.019145,0.001736,0.020881,3.0999999,6.8000002,119,137,224,135,-0.158730159,-0.163120567,-0.218045113,-0.15,-0.19491525399999998,-0.043859649,0.005235602,-0.090909091
623,1850,C28,951,1081.33,0.4685,0.007153,0.007151,0.014304,3.7,12.3000002,109,116,177,114,-0.106382979,-0.10188679199999999,-0.204724409,-0.125541126,-0.14953271,-0.027027027000000002,0.186046512,-0.014925373
624,1851,C28,917,1081.26,0.3947,-0.014973,0.015571,0.000599,4.0,10.6000004,100,120,187,121,-0.098712446,-0.08527131800000001,-0.215384615,-0.129707113,-0.099009901,0.155778894,0.162790698,-0.047619048
625,1852,C28,853,1081.17,0.2584,-0.047561,0.024207,-0.023354,4.0,10.3999996,113,131,213,131,-0.117647059,-0.095785441,-0.210727969,-0.12605042,-0.078431373,0.26984127,0.149425287,-0.038461537999999997
626,1853,C28,815,1081.24,0.3305,-0.015795,0.004581,-0.011214,4.3000002,11.3000002,109,126,201,124,-0.125,-0.10861423199999999,-0.210727969,-0.09170305699999999,-0.08737864099999999,0.155778894,0.20231213899999997,-0.0050251259999999996
627,1854,C28,1049,1081.34,0.1983,0.033079,-0.032278,0.000801,5.0999999,15.1000004,104,118,191,120,-0.10460251,-0.082352941,-0.209302326,-0.099173554,-0.035532995,0.239583333,0.23809523800000001,-0.0050251259999999996
628,1907,C28,922,1080.98,0.2985,-0.005068,0.003341,-0.001727,7.900000099999999,12.3999996,104,107,166,108,-0.111111111,-0.00877193,-0.201612903,-0.12033195,-0.047120419000000004,0.255555556,0.18787878800000002,0.047619048
629,1908,C28,1179,1080.82,0.386,0.00478,-0.010584,-0.005804,8.5,14.300000199999998,107,109,170,110,-0.065420561,-0.012765957,-0.21912350600000002,-0.108333333,-0.037037037,0.38202247200000006,0.288343558,0.14285714300000002
630,1909,C28,1187,1080.61,0.3611,-0.026281,0.01106,-0.015221,7.8000002,13.3999996,102,106,157,104,-0.076923077,-0.025862068999999998,-0.204724409,-0.10924369699999999,-0.021276596000000002,0.37078651700000004,0.27710843399999996,0.136612022
631,1910,C28,1071,1080.55,0.2652,-0.028525,0.008956,-0.019568,8.8999996,13.0,102,103,147,97,-0.05936073099999999,-0.057777777999999995,-0.211155378,-0.09649122800000001,-0.016042781000000002,0.40112994399999996,0.312883436,0.13812154699999998
632,1911,C28,1324,1080.65,0.2942,-0.006335,-0.001082,-0.007417,8.3999996,12.8000002,98,98,132,92,-0.053658537,0.009009009,-0.21138211399999998,-0.109170306,-0.036649215,0.406593407,0.33734939799999997,0.146067416
633,1912,C28,1373,1080.79,0.327,0.003597,0.001656,0.005252,8.3999996,14.0,100,96,130,91,-0.044334975,-0.022421525,-0.20164609100000003,-0.122807018,-0.0625,0.36723163799999997,0.288343558,0.149425287
634,1913,C28,1407,1080.93,0.2619,0.012466,-0.009289,0.003177,9.3000002,14.199999800000002,92,95,132,89,-0.03960396,0.0,-0.204918033,-0.11013215900000001,-0.03626943,0.40571428600000004,0.27710843399999996,0.12138728300000001
635,1914,C28,1222,1081.01,0.1178,0.026501,-0.015194,0.011306,9.8000002,16.7000008,92,92,133,88,-0.03960396,0.018691588999999998,-0.204918033,-0.08444444400000001,-0.020833333,0.395348837,0.283950617,0.074285714
636,1915,C28,1202,1080.99,0.1944,0.021866,-0.011359,0.010508,9.5,22.7000008,98,94,132,90,-0.03960396,0.0,-0.21138211399999998,-0.068493151,0.0,0.36666666700000006,0.308641975,0.086705202
637,1916,C28,1113,1080.86,0.3161,0.003612,-0.009485,-0.005873,9.1999998,17.2999992,96,96,133,90,-0.03960396,-0.03030303,-0.2,-0.06726457400000001,0.005235602,0.38983050799999996,0.283950617,0.093023256
638,1917,C28,998,1080.77,0.2657,-0.002371,-0.000691,-0.003062,8.5,13.8999996,102,95,131,91,-0.04950495,-0.03930131,-0.2,-0.07359307400000001,-0.010204082,0.340909091,0.254658385,0.027624309
639,1918,C28,825,1080.75,0.1397,0.003285,-0.006565,-0.00328,8.199999799999999,12.8999996,96,95,140,91,-0.081339713,-0.031111111,-0.204918033,-0.013452915,0.025641026,0.356321839,0.219512195,0.056179775
640,1919,C28,984,1080.77,0.1246,0.024332,-0.012838,0.011495,8.199999799999999,14.800000199999998,100,97,135,90,-0.075471698,-0.0472103,-0.2,-0.044642857,0.025641026,0.32967033,0.23636363600000002,0.04444444400000001
641,1920,C28,1173,1080.68,0.2367,-0.00383,-0.003223,-0.007053,9.1000004,17.8999996,98,93,126,88,-0.074074074,-0.017391304,-0.201612903,-0.023041475,0.030927835,0.406593407,0.28143712600000004,0.06741573
642,1921,C28,1142,1080.61,0.2396,-0.011499,0.003232,-0.008267,9.8000002,20.8999996,100,95,136,92,-0.066037736,-0.004291845,-0.206477733,-0.118644068,-0.035175879,0.363128492,0.28143712600000004,0.093023256
643,1922,C28,1096,1080.64,0.3194,-0.046633,0.02368,-0.022953,8.300000200000001,19.6000004,100,109,164,107,-0.089285714,-0.051792829000000006,-0.204724409,-0.157024793,-0.115384615,0.326086957,0.162790698,-0.014925373
644,1923,C28,654,1080.89,0.6814,-0.020804,0.016619,-0.004184,3.9000001,10.3000002,105,126,213,131,-0.115879828,-0.138686131,-0.218390805,-0.162601626,-0.11737089199999999,0.106796117,0.065217391,-0.113924051
645,1924,C28,564,1081.25,0.7522,0.018513,-0.007267,0.011246,3.0999999,7.099999900000001,117,138,236,143,-0.153225806,-0.139705882,-0.213740458,-0.168627451,-0.16071428599999998,0.03286385,0.12849162,-0.116883117
646,1925,C28,583,1081.53,0.4919,0.050272,-0.023673,0.026599,3.4000001,8.1000004,115,131,206,129,-0.153225806,-0.09433962300000001,-0.213740458,-0.13924050599999999,-0.127962085,0.086538462,0.19298245600000002,-0.043478261
647,1926,C28,1032,1081.58,0.4511,0.030424,-0.011983,0.018441,4.3000002,13.3999996,105,111,167,107,-0.09401709400000001,-0.07086614200000001,-0.20622568100000002,-0.118942731,-0.070707071,0.23157894699999998,0.25,0.015873016
648,1927,C28,1090,1081.47,0.5069,0.01233,-0.003876,0.008454,4.6999998,13.6000004,102,111,167,110,-0.066079295,-0.078740157,-0.204724409,-0.128630705,-0.064039409,0.336898396,0.24260355,0.0050761420000000005
649,1928,C28,893,1081.34,0.3706,-0.020008,0.005738,-0.01427,4.0,12.0,98,125,199,123,-0.098712446,-0.08527131800000001,-0.218390805,-0.137096774,-0.095238095,0.270833333,0.14772727300000002,-0.0050251259999999996
650,1929,C28,1016,1081.36,0.2135,0.005872,-0.012471,-0.006599,5.0999999,18.1000004,104,124,199,120,-0.10924369699999999,-0.075098814,-0.218390805,-0.119341564,-0.078431373,0.287234043,0.12849162,-0.0050251259999999996
651,1930,C28,938,1081.37,0.2103,0.029101,-0.027601,0.001499,4.5,15.300000199999998,111,126,200,127,-0.113924051,-0.12121212099999999,-0.218045113,-0.143968872,-0.054726368,0.26775956300000003,0.139664804,-0.081818182
652,1931,C28,639,1081.16,0.5555,-0.013161,-0.003751,-0.016912,3.5999999,8.8000002,109,127,204,127,-0.163346614,-0.1640625,-0.218045113,-0.101214575,-0.08920187800000001,0.19587628899999998,0.081081081,-0.116883117
653,1985,C28,911,1081.04,0.3908,-0.008321,0.011015,0.002694,8.6999998,12.6999998,107,110,176,113,-0.118942731,-0.046808511,-0.204724409,-0.131474104,-0.056994819,0.23076923100000002,0.251533742,0.052631579000000005
654,1986,C28,988,1080.87,0.3437,0.003038,-0.008963,-0.005925,8.8000002,14.8999996,109,110,169,111,-0.066037736,-0.042372880999999994,-0.22007722,-0.13178294599999998,-0.010638298000000001,0.3,0.263803681,0.11956521699999999
655,1987,C28,1336,1080.71,0.3536,-0.031591,0.006696,-0.024895,7.8000002,13.8999996,102,110,152,102,-0.073394495,-0.046808511,-0.21400778199999998,-0.09623431,-0.016042781000000002,0.314917127,0.3375,0.106382979
656,1988,C28,1487,1080.69,0.3191,-0.006526,0.001064,-0.005462,9.1999998,15.699999800000002,104,98,140,95,-0.078341014,-0.031111111,-0.209486166,-0.10344827599999999,-0.010752688,0.412429379,0.358024691,0.16853932600000002
657,1989,C28,1331,1080.75,0.2755,-0.011075,0.000532,-0.010542,8.1000004,15.8999996,96,93,123,90,-0.039215686,0.0,-0.209876543,-0.114035088,-0.042105263,0.409836066,0.358024691,0.181818182
658,1990,C28,1410,1080.86,0.297,0.002561,-0.007983,-0.005422,8.3999996,15.199999800000002,96,97,128,92,-0.03,0.004651163,-0.209876543,-0.116883117,-0.042105263,0.393258427,0.321212121,0.154285714
659,1991,C28,1410,1080.96,0.1487,0.017107,-0.005669,0.011437,9.1000004,16.100000400000003,98,95,131,90,-0.03960396,0.009174311999999999,-0.209876543,-0.11965812,-0.03626943,0.396648045,0.325153374,0.11627907
660,1992,C28,1328,1081.0,0.1454,0.019836,-0.011751,0.008086,9.8999996,18.0,96,92,130,90,-0.02020202,0.028037383,-0.20661157,-0.10619469,-0.03125,0.40571428600000004,0.320987654,0.086705202
661,1993,C28,1357,1080.96,0.2285,0.01632,-0.010581,0.005739,9.8000002,17.8999996,96,93,132,90,-0.025380711,0.014218008999999998,-0.20164609100000003,-0.076923077,-0.015873016,0.374301676,0.304347826,0.111111111
662,1994,C28,1276,1080.91,0.1622,0.022439,-0.010967,0.011472,8.5,15.5,98,96,139,92,-0.04950495,0.018867925,-0.2,-0.102564103,-0.040816327,0.262569832,0.2,0.06145251400000001
663,1995,C28,975,1080.85,0.1878,0.011861,-0.002323,0.009539,7.6999998,13.300000199999998,102,97,135,92,-0.08056872,-0.040358744,-0.20967741899999998,-0.068965517,-0.015384615,0.295454545,0.21739130399999998,0.005347594000000001
664,1996,C28,862,1080.79,0.1281,-0.018597,0.013185,-0.005412,8.3999996,14.8999996,98,96,138,91,-0.09433962300000001,-0.045045045,-0.204918033,-0.058823529000000006,0.025641026,0.317919075,0.204968944,0.0
665,1997,C28,887,1080.8,0.2169,-0.0175,0.019076,0.001576,8.5,15.800000199999998,100,98,141,93,-0.093457944,-0.052631579000000005,-0.2,-0.026315789,0.025380711,0.355555556,0.240963855,0.016216216000000002
666,1998,C28,1056,1080.79,0.3696,-0.021975,0.015801,-0.006174,9.1999998,20.0,100,98,138,94,-0.079069767,-0.094650206,-0.206349206,-0.044642857,0.046632124000000004,0.387096774,0.305389222,0.068965517
667,1999,C28,1012,1080.78,0.4605,-0.017834,0.013101,-0.004732,8.1000004,20.2999992,98,100,143,93,-0.066037736,-0.017094017,-0.2,-0.11666666699999999,-0.044334975,0.297297297,0.186046512,0.054945055
668,2000,C28,945,1080.82,0.6301,-0.05237,0.030197,-0.022173,5.9000001,15.0,98,103,155,102,-0.09909909900000001,-0.064516129,-0.20967741899999998,-0.125,-0.08292682900000001,0.296703297,0.218934911,0.0
669,2001,C28,919,1081.07,0.8493,-0.033665,0.008389,-0.025276,4.4000001,11.8999996,98,113,179,115,-0.089285714,-0.10344827599999999,-0.204724409,-0.133333333,-0.11737089199999999,0.29787234,0.23809523800000001,-0.004926108
670,2002,C28,948,1081.42,0.6726,0.010381,-0.02153,-0.011149,3.8,14.0,105,118,191,122,-0.13924050599999999,-0.0859375,-0.2109375,-0.134453782,-0.104761905,0.333333333,0.258823529,0.015384615
671,2003,C28,882,1081.64,0.4133,-0.006676,0.001249,-0.005426,4.3000002,13.0,105,119,177,116,-0.111111111,-0.078125,-0.2,-0.125,-0.08737864099999999,0.31891891899999997,0.24260355,0.031914894
672,2004,C28,1063,1081.76,0.3556,0.020858,0.001631,0.022489,5.8000002,14.6000004,98,110,162,106,-0.098712446,-0.036144578,-0.2109375,-0.12605042,-0.069306931,0.32972973,0.245508982,0.032258065
673,2005,C28,986,1081.67,0.4936,0.001872,-0.002993,-0.001122,6.0999999,17.0,102,108,164,108,-0.079646018,-0.059760956,-0.201581028,-0.11489361699999999,-0.045226130999999996,0.336898396,0.258823529,0.047619048
674,2006,C28,832,1081.53,0.518,-0.016757,0.011789,-0.004969,5.4000001,13.5,96,114,187,116,-0.079646018,-0.1,-0.20610687,-0.11489361699999999,-0.095238095,0.270833333,0.220930233,-0.042654028
675,2007,C28,764,1081.46,0.3004,-0.012231,0.014446,0.002215,4.3000002,12.1000004,104,118,191,117,-0.135802469,-0.10526315800000001,-0.218045113,-0.141700405,-0.08737864099999999,0.212435233,0.19298245600000002,-0.065420561
676,2008,C28,873,1081.39,0.299,0.025477,-0.012383,0.013094,4.1999998,12.3000002,107,117,186,116,-0.146341463,-0.133333333,-0.210727969,-0.13253012,-0.08920187800000001,0.21465968600000002,0.14285714300000002,-0.042654028
677,2009,C28,751,1081.17,0.4923,0.014782,-0.003065,0.011717,3.5999999,10.1000004,105,121,197,120,-0.160784314,-0.164835165,-0.21897810199999998,-0.12295082,-0.11214953300000001,0.185929648,0.1,-0.04587156
678,2064,C28,667,1081.09,0.4004,-0.017398,0.014336,-0.003062,8.8999996,13.800000199999998,109,115,183,117,-0.128205128,-0.10569105699999999,-0.215384615,-0.20567375899999998,-0.086294416,0.247311828,0.152542373,0.06185567
679,2065,C28,1140,1080.95,0.2682,-0.011833,-0.00137,-0.013204,9.0,16.2000008,104,113,170,107,-0.123893805,-0.081300813,-0.223076923,-0.17818181800000002,-0.025906736,0.268817204,0.11475409800000001,0.08510638300000001
680,2066,C28,1290,1080.87,0.3595,-0.007384,-0.005272,-0.012656,8.199999799999999,14.8999996,109,117,166,109,-0.122807018,-0.081300813,-0.213740458,-0.13253012,-0.03626943,0.22994652399999999,0.133333333,0.10752688199999999
681,2067,C28,1556,1080.85,0.2508,0.018856,-0.012719,0.006136,8.300000200000001,15.5,105,109,160,105,-0.074074074,-0.026785714,-0.22007722,-0.126530612,-0.047120419000000004,0.240641711,0.133333333,0.123595506
682,2068,C28,1485,1080.86,0.1494,0.008052,-0.011106,-0.003054,9.8999996,18.8999996,100,96,141,95,-0.034482759,0.013824885,-0.2,-0.113924051,-0.056994819,0.23809523800000001,0.320987654,0.112359551
683,2069,C28,1367,1080.91,0.1157,0.018793,-0.012958,0.005835,9.1000004,18.5,96,92,124,89,-0.03,0.023255814,-0.20661157,-0.155737705,-0.06185567,0.38888888899999996,0.296969697,0.081967213
684,2070,C28,1499,1080.91,0.1627,0.00158,-0.001523,5.7e-05,9.1000004,19.7999992,96,92,129,90,-0.03,0.00456621,-0.21138211399999998,-0.146341463,-0.03125,0.38121547,0.245508982,0.09195402300000001
685,2071,C28,1484,1080.89,0.2626,0.005823,-0.001537,0.004287,9.0,19.8999996,96,90,133,89,-0.044334975,0.0,-0.21138211399999998,-0.100436681,-0.02617801,0.337016575,0.14285714300000002,0.06741573
686,2072,C28,1304,1080.81,0.3501,-0.017098,0.004195,-0.012903,8.8000002,18.6000004,96,98,137,93,-0.03960396,-0.004608295,-0.204918033,-0.122362869,-0.046153846,0.23497267800000002,0.026455026,-0.043902439
687,2073,C28,1008,1080.8,0.3011,-0.009778,-0.001024,-0.010802,6.6999998,12.1999998,94,103,155,102,-0.067307692,-0.004524887,-0.206477733,-0.13253012,-0.073170732,0.08717948699999999,0.11904761900000001,-0.112107623
688,2074,C28,686,1080.82,0.1441,-0.00094,0.001053,0.000113,6.900000099999999,11.6999998,100,107,155,100,-0.127753304,-0.057268722,-0.215686275,-0.143968872,-0.073170732,0.20441989,0.172839506,-0.08737864099999999
689,2075,C28,676,1080.87,0.3188,-0.018202,0.022369,0.004167,6.900000099999999,13.3999996,98,105,153,100,-0.09433962300000001,-0.074235808,-0.206349206,-0.090163934,0.0050251259999999996,0.299435028,0.222222222,-0.010638298000000001
690,2076,C28,863,1081.0,0.5131,0.020899,-0.000321,0.020578,6.4000001,13.300000199999998,98,101,158,103,-0.12037037,-0.08620689699999999,-0.201612903,-0.059322034,-0.014634146,0.311111111,0.21176470600000002,0.027027027000000002
691,2077,C28,922,1081.05,0.5111,0.020755,-0.015515,0.00524,7.1999998,16.399999599999997,102,114,162,106,-0.126126126,-0.138339921,-0.196787149,-0.075,0.01,0.31891891899999997,0.19540229899999997,0.056179775
692,2078,C28,1034,1081.05,0.5064,0.002425,-0.009538,-0.007113,7.1999998,18.7000008,107,113,162,106,-0.112107623,-0.074380165,-0.206477733,-0.143968872,-0.095890411,0.12244898,0.186046512,0.081967213
693,2079,C28,1078,1081.17,0.7751,0.003768,-0.002307,0.001461,6.4000001,17.1000004,100,100,150,100,-0.13304721,-0.061728395,-0.206349206,-0.14285714300000002,-0.092592593,0.27173913,0.186046512,0.037433155
694,2080,C28,1009,1081.42,0.8785,0.008338,-0.010368,-0.00203,5.9000001,15.5,102,110,160,103,-0.089285714,-0.086614173,-0.21400778199999998,-0.161538462,-0.064039409,0.276595745,0.21637426899999998,0.037037037
695,2081,C28,943,1081.66,0.703,0.011833,-0.01122,0.000613,5.8000002,16.8999996,100,104,155,103,-0.10822510800000001,-0.089494163,-0.22433460100000002,-0.123966942,-0.053658537,0.311827957,0.181818182,0.015544041000000001
696,2082,C28,1012,1081.83,0.4842,0.013202,-0.020959,-0.007757,6.0999999,16.5,102,103,150,100,-0.122362869,-0.089494163,-0.213740458,-0.11666666699999999,-0.053658537,0.272727273,0.172413793,-0.005128205
697,2083,C28,1006,1081.93,0.2593,0.045496,-0.024233,0.021263,7.0,15.300000199999998,96,102,149,96,-0.127118644,-0.0703125,-0.215384615,-0.122362869,-0.058823529000000006,0.279569892,0.159090909,0.026737967999999997
698,2084,C28,1017,1081.87,0.3342,0.028801,-0.01981,0.008991,8.8999996,17.7000008,94,97,148,95,-0.085201794,-0.044176707,-0.204724409,-0.118644068,-0.020408163,0.373626374,0.260606061,0.032967033
699,2085,C28,1026,1081.76,0.4012,0.040545,-0.018223,0.022322,8.6000004,15.800000199999998,92,98,150,98,-0.038095238,-0.048,-0.201581028,-0.12033195,-0.058823529000000006,0.315217391,0.19760479,0.032258065
700,2086,C28,994,1081.61,0.4248,0.038501,-0.00788,0.030621,5.6999998,12.3000002,100,103,158,103,-0.101694915,-0.06614786,-0.2109375,-0.131914894,-0.064676617,0.227513228,0.09604519800000001,0.02617801
701,2087,C28,874,1081.36,0.5913,0.005699,-0.005636,6.2e-05,4.6999998,11.8999996,100,112,175,110,-0.101694915,-0.0859375,-0.21400778199999998,-0.133333333,-0.078431373,0.160621762,0.081081081,-0.033816425
