ID,FIELD,YLD00,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI00_520,VI00_528,VI00_613,VI00_707,VI00_715,VI00_723,VI00_816,VI00_824,VI00_901,VI00_917
2306,C28,733.9000244,1080.77,0.3079,0.011277,-0.000972,0.010306,7.1999998,11.6000004,102,106,161,101,-0.2308,-0.2161,-0.1852,0,0.005,0.0813,0.0777,0.1319,0.0338,0.009
2307,C28,603,1080.86,0.275,0.023787,-0.00939,0.014398,7.0999999,10.8999996,98,103,157,102,-0.2372,-0.2148,-0.1728,-0.008,0.0095,0.0841,0.0938,0.0394,0.0396,0.0439
2308,C28,644,1080.88,0.3936,0.003409,-0.000698,0.002712,6.4000001,11.3000002,100,101,159,103,-0.2313,-0.2234,-0.1852,-0.0458,-0.0094,0.0685,0.1591,0.0213,0.0737,0.05
2309,C28,648.5,1080.88,0.4128,0.005327,-0.003032,0.002295,6.4000001,11.5,98,108,163,103,-0.2288,-0.2206,-0.1789,-0.1143,-0.0332,0.0685,0.1908,0.1776,0.1602,0.05
2310,C28,902.5999756,1080.91,0.4868,-0.035751,0.01325,-0.022501,6.5,14.1000004,105,108,161,100,-0.2248,-0.2148,-0.1828,-0.057,-0.0097,0.1005,0.193,0.28,0.2139,0.0808
2311,C28,1166.800049,1081.23,0.8495,0.006703,-0.002289,0.004414,6.0999999,16.3999996,98,104,156,99,-0.2119,-0.2119,-0.1732,0,0.0667,0.2081,0.3797,0.3831,0.2442,0.0918
2312,C28,1114.900024,1081.58,0.5198,0.0193,-0.01966,-0.000359,8.5,16.7000008,94,98,145,96,-0.2185,-0.2164,-0.1477,0.0962,0.1784,0.2923,0.4268,0.3762,0.2386,0.0882
2313,C28,1010,1081.77,0.3181,0.01609,-0.004412,0.011677,10.1000004,17.5,96,95,141,95,-0.2211,-0.2206,-0.1304,0.166,0.2406,0.3096,0.3827,0.372,0.2273,0.0423
2314,C28,1010.799988,1081.82,0.272,0.010026,-0.003476,0.006549,11.6000004,18.3999996,94,95,140,90,-0.2378,-0.2119,-0.1383,0.1102,0.2234,0.2792,0.362,0.3793,0.2273,0.0431
2315,C28,1077.699951,1081.81,0.2353,-0.012371,-0.000729,-0.0131,14.6999998,20.7999992,90,93,141,90,-0.2409,-0.2151,-0.1429,0.1417,0.2211,0.285,0.3789,0.3731,0.1429,0.0046
2316,C28,999.2999878,1081.87,0.1801,0.029957,-0.014084,0.015873,14.6999998,20,88,90,140,90,-0.2222,-0.2206,-0.1579,0.1157,0.1443,0.268,0.3333,0.3333,0.1429,0.0137
2317,C28,875.9000244,1081.79,0.3268,0.019796,-0.008041,0.011755,11.8000002,16.7000008,86,97,160,97,-0.1959,-0.223,-0.1551,0.124,0.1309,0.2386,0.2976,0.2146,0.125,0.0215
2318,C28,793.0999756,1081.62,0.3468,0.014508,-0.0012,0.013308,7.9000001,14.5,98,108,171,107,-0.2444,-0.2313,-0.16,0.0873,0.0964,0.1921,0.209,0.1892,0.09,0.0041
2319,C28,478.2000122,1081.48,0.3247,0.039796,-0.025007,0.014788,4.9000001,9.1999998,104,110,178,110,-0.2453,-0.2291,-0.1731,-0.0694,-0.0047,0.1921,0.1053,0.1681,0.099,0.0175
2320,C28,729.5999756,1081.28,0.6543,0.020313,-0.017616,0.002697,5.5,9.3000002,100,110,178,112,-0.2313,-0.221,-0.1717,-0.0915,-0.0926,0.0507,0.1271,0.2146,0.1892,0.1524
2376,C28,1108.699951,1080.97,0.2704,-0.031839,0.020469,-0.01137,9.8999996,21.2999992,96,103,153,99,-0.2042,-0.2016,-0.1744,0.1239,0.033,0.194,0.2892,0.2778,0.2857,0.0363
2377,C28,1107.699951,1080.89,0.1471,-0.001448,-0.003403,-0.004851,10,21.2000008,96,95,140,93,-0.2096,-0.1984,-0.1667,0.1351,0.1913,0.3163,0.3875,0.2617,0.2544,0.0421
2378,C28,989,1080.82,0.1993,-0.003529,-0.001891,-0.005419,9.5,21.2000008,98,94,133,90,-0.2056,-0.1969,-0.1667,0.0933,0.1978,0.2718,0.3797,0.3019,0.2209,0.0582
2379,C28,1132.5,1080.76,0.2171,0.00313,0.0008,0.00393,8.6999998,19.7000008,96,94,133,87,-0.1958,-0.2016,-0.1656,0.083,0.1823,0.2653,0.3711,0.3143,0.2353,0.0471
2380,C28,1188.900024,1080.67,0.2838,-0.003569,-0.000403,-0.003972,9.3999996,19.7000008,94,90,128,86,-0.2056,-0.2016,-0.1605,0.1022,0.2022,0.2653,0.4013,0.3301,0.2353,0.051
2381,C28,1108.5,1080.54,0.2287,-0.030611,0.017346,-0.013265,10,18,98,96,123,86,-0.2177,-0.1984,-0.1585,0.1004,0.1868,0.269,0.362,0.3113,0.2343,0.0619
2382,C28,1216.400024,1080.5,0.0945,-0.020545,0.015234,-0.005311,10.1999998,18.8999996,96,89,122,84,-0.2177,-0.1922,-0.1636,0.115,0.1957,0.2755,0.3875,0.3397,0.2717,0.0462
2383,C28,1140.5,1080.51,0.1489,-0.016567,0.00806,-0.008506,9.8000002,18.3999996,92,93,126,84,-0.2,-0.2016,-0.1481,0.1304,0.1784,0.2857,0.3789,0.3301,0.2791,0.0404
2384,C28,1191.699951,1080.58,0.1413,0.001962,-0.006433,-0.004471,10.3999996,18.2000008,94,93,126,82,-0.2109,-0.2061,-0.1566,0.114,0.2043,0.3,0.3455,0.3397,0.2832,0.0485
2385,C28,1234.900024,1080.62,0.098,0.003176,-0.001161,0.002016,10.1000004,17,94,94,120,85,-0.2,-0.2061,-0.1534,0.0847,0.2128,0.24,0.2426,0.3143,0.1694,0.0622
2386,C28,1045.199951,1080.66,0.2632,0.000599,0.007369,0.007968,9.3999996,15.8000002,96,93,133,89,-0.2171,-0.2105,-0.1685,0.0769,0.1579,0.2277,0.191,0.2488,0.1505,0.0326
2387,C28,1001.200012,1080.7,0.3343,0.005356,0.003374,0.00873,7.3000002,13.3000002,94,99,142,95,-0.2222,-0.2148,-0.1667,0.0246,0.1327,0.1787,0.1818,0.1696,0.1613,0.0093
2388,C28,772.9000244,1080.68,0.3148,-0.010831,0.00643,-0.004401,6.5999999,12.3999996,98,103,156,102,-0.2262,-0.2119,-0.1568,-0.0157,0.0854,0.0926,0.1724,0.2315,0.117,-0.0047
2389,C28,621.7999878,1080.69,0.2819,-0.011849,0.010032,-0.001817,6.1999998,11.5,100,111,175,109,-0.2323,-0.2291,-0.1765,-0.0494,0.0096,0.0502,0.1397,0.2353,0.0968,-0.0092
2390,C28,738.5999756,1080.75,0.422,-0.044441,0.027813,-0.016628,6.3000002,14.1999998,102,112,174,107,-0.2093,-0.2234,-0.1758,0.0081,0.0505,0.066,0.193,0.2386,0.1932,0.0808
2391,C28,1098.5,1081.08,0.9255,-0.011226,0.006622,-0.004604,7.3000002,15.8999996,98,97,150,95,-0.2145,-0.2119,-0.1705,0.1008,0.0505,0.1765,0.3711,0.35,0.2791,0.1354
2392,C28,1100.300049,1081.49,0.613,0.038365,-0.029024,0.009341,9.6999998,17.5,90,94,140,93,-0.2252,-0.206,-0.1379,0.1429,0.164,0.3,0.4615,0.4129,0.2759,0.101
2393,C28,1134.599976,1081.66,0.3355,0.046508,-0.024826,0.021682,10.5,18.6000004,94,96,143,94,-0.2252,-0.2206,-0.1271,0.1286,0.2688,0.3538,0.441,0.4049,0.2571,0.0686
2394,C28,1054.5,1081.63,0.5167,0.016267,-0.026061,-0.009794,10,18,94,96,147,95,-0.2353,-0.2234,-0.1429,0.1102,0.2275,0.2959,0.3951,0.3725,0.2717,0.0746
2395,C28,989.5,1081.66,0.5051,0.022483,-0.02644,-0.003957,13,20.2999992,90,101,143,93,-0.2378,-0.2206,-0.1551,0.1203,0.1895,0.2821,0.3789,0.3922,0.209,0.0332
2396,C28,977.9000244,1081.73,0.5255,0.05173,-0.033059,0.018671,11.3999996,19.2000008,90,92,141,93,-0.2262,-0.2164,-0.1489,0.0984,0.2128,0.269,0.3374,0.3793,0.1844,0.04
2397,C28,821.2999878,1081.68,0.4957,0.041635,-0.016344,0.025291,11.6000004,18.5,88,93,146,91,-0.204,-0.2251,-0.1551,0.072,0.1958,0.2462,0.2941,0.2919,0.1648,0.0517
2398,C28,1011.200012,1081.5,0.4929,-0.003787,0.000241,-0.003546,10.6000004,16.7000008,92,96,157,100,-0.2347,-0.2274,-0.1503,-0.0335,0.1623,0.21,0.3374,0.2512,0.1383,0.0609
2399,C28,695.7000122,1081.42,0.2878,-0.033694,0.004462,-0.029232,6.4000001,10.6999998,98,107,173,110,-0.2396,-0.234,-0.1642,-0.0251,0.0777,0.0833,0.2,0.1528,0.0784,0.0303
2400,C28,530.9000244,1081.44,0.4094,0.059618,-0.041388,0.01823,6.3000002,7.3000002,96,102,172,104,-0.2476,-0.2319,-0.1923,-0.1051,0.0048,-0.0132,0.1183,0.1429,0.1224,0.0357
2453,C28,1171.400024,1080.99,0.3103,-0.006735,0.007742,0.001006,10.1999998,20.7999992,96,97,144,93,-0.2098,-0.2063,-0.1667,0.156,0.2198,0.1897,0.2152,0.1902,0.2982,0.0471
2454,C28,1077.699951,1080.87,0.2059,0.000068,-0.001305,-0.001237,11.1000004,23.3999996,92,90,130,87,-0.2125,-0.1984,-0.1698,0.1518,0.2597,0.3333,0.441,0.3627,0.2209,0.0471
2455,C28,1027.5,1080.76,0.1813,-0.013053,0.00719,-0.005863,12.1000004,24,94,90,128,83,-0.2083,-0.1969,-0.175,0.1261,0.1868,0.285,0.3974,0.3301,0.2486,0.057
2456,C28,1125.599976,1080.7,0.1221,0.001594,-0.002037,-0.000443,10.6000004,21.6000004,90,90,120,82,-0.2056,-0.2016,-0.1646,0.1171,0.2198,0.2784,0.362,0.3333,0.2717,0.0695
2457,C28,1227.5,1080.62,0.224,0.006306,-0.004725,0.001581,10.6999998,19.8999996,96,85,123,84,-0.2056,-0.2078,-0.1572,0.1189,0.2065,0.2653,0.3836,0.3208,0.2398,0.0462
2458,C28,1149.800049,1080.52,0.1511,-0.005899,0.00732,0.001421,11.3999996,19.6000004,96,89,127,82,-0.2096,-0.1969,-0.1636,0.1339,0.2283,0.2828,0.362,0.3204,0.2486,0.051
2459,C28,1151.099976,1080.5,0.0809,0.004148,-0.002703,0.001445,11.8999996,20.8999996,94,89,119,82,-0.2082,-0.2031,-0.1677,0.1255,0.2283,0.3,0.3902,0.3146,0.2759,0.051
2460,C28,1207.199951,1080.55,0.146,0.020014,-0.005826,0.014188,10.3000002,19.7999992,88,88,123,84,-0.2095,-0.2016,-0.1463,0.1504,0.2283,0.3065,0.3902,0.3462,0.3103,0.0606
2461,C28,1147.900024,1080.57,0.1275,0.017834,-0.009274,0.008559,11.3000002,18.6000004,92,92,122,84,-0.2054,-0.2077,-0.1617,0.1111,0.2324,0.3,0.3913,0.3084,0.28,0.0667
2462,C28,1216.300049,1080.55,0.1556,-0.00436,0.000475,-0.003884,10.3000002,16.8999996,92,95,125,87,-0.2107,-0.2105,-0.1497,0.0886,0.2128,0.2745,0.362,0.3396,0.28,0.0606
2463,C28,1086.5,1080.55,0.1825,-0.005162,0.004876,-0.000286,8.8999996,15.6999998,98,92,134,91,-0.2119,-0.2074,-0.1636,0.0717,0.1728,0.2451,0.2892,0.3269,0.2429,0.0918
2464,C28,981.9000244,1080.55,0.2124,-0.005886,0.006906,0.00102,7.8000002,15.3000002,98,98,140,93,-0.2222,-0.203,-0.1716,0.037,0.1458,0.1981,0.2683,0.25,0.2222,0.0746
2465,C28,971.5999756,1080.54,0.2195,-0.010109,0.005424,-0.004685,6.6999998,14.1000004,98,100,148,98,-0.2171,-0.2119,-0.1591,0.0413,0.102,0.1731,0.2335,0.2315,0.1848,0.0854
2466,C28,820,1080.57,0.2165,-0.010654,0.001921,-0.008733,6.3000002,13,102,105,165,108,-0.2211,-0.2206,-0.1602,-0.0462,0.0808,0.1362,0.2071,0.2157,0.1758,0.117
2467,C28,869.4000244,1080.66,0.3282,-0.035131,0.023728,-0.011403,6.4000001,14.1000004,98,108,162,106,-0.2171,-0.2206,-0.162,0.004,0.0457,0.0977,0.2262,0.3096,0.2022,0.1192
2468,C28,1093.800049,1080.95,0.8137,-0.030095,0.014784,-0.015312,8,17,94,98,151,94,-0.2133,-0.2151,-0.1429,0.0871,0.1414,0.1691,0.35,0.3532,0.2717,0.1212
2469,C28,1083,1081.33,0.6928,0.043953,-0.009688,0.034265,10.3000002,18.8999996,94,93,138,90,-0.2185,-0.2121,-0.1397,0.1207,0.2108,0.2772,0.443,0.4229,0.314,0.1122
2470,C28,1092,1081.41,0.634,0.02485,-0.002971,0.021879,9.8000002,20,94,97,139,91,-0.2211,-0.2105,-0.1538,0.1404,0.2108,0.3065,0.443,0.4272,0.314,0.11
2471,C28,1166.599976,1081.31,0.603,-0.032067,0.015801,-0.016266,8.6999998,20.5,90,95,140,94,-0.2378,-0.221,-0.1492,0.113,0.2324,0.303,0.3913,0.4271,0.2982,0.0746
2472,C28,1261.5,1081.32,0.7003,-0.006485,0.011112,0.004627,9.6000004,20.5,92,95,138,90,-0.2171,-0.219,-0.1397,0.15,0.2473,0.3026,0.434,0.4187,0.2832,0.0882
2473,C28,1110.800049,1081.33,0.8767,-0.003374,0.004838,0.001464,9.1000004,19.2999992,92,96,142,93,-0.2313,-0.2151,-0.1366,0.1429,0.2406,0.3402,0.4375,0.4466,0.2717,0.0865
2474,C28,1036.699951,1081.29,1.0158,0.029673,-0.022545,0.007128,8.3000002,17.2999992,94,100,145,96,-0.2308,-0.2167,-0.1505,0.0397,0.2432,0.2792,0.362,0.3269,0.2135,0.0493
2475,C28,895.2000122,1081.25,0.7903,0.025117,-0.035112,-0.009994,9.3999996,16.5,96,102,168,104,-0.246,-0.2274,-0.1606,-0.034,0.1505,0.1724,0.2749,0.3043,0.1694,0.0427
2476,C28,538.9000244,1081.36,0.5367,0.041662,-0.026819,0.014843,5,8.5,98,110,174,110,-0.2438,-0.223,-0.1741,-0.0694,0.0408,0.0884,0.1351,0.2217,0.134,0.0298
2477,C28,641.2000122,1081.44,0.5422,0.120556,-0.068728,0.051828,6.6999998,8.1999998,98,102,159,99,-0.2298,-0.221,-0.1884,-0.0722,0.0194,-0.0044,0.1183,0.1378,0.0495,0.0215
2528,C28,1045.199951,1080.84,0.2362,-0.003986,0.005261,0.001275,11.3000002,24.7000008,92,89,124,85,-0.2042,-0.1937,-0.1553,0.1327,0.2527,0.2864,0.434,0.375,0.2571,0.0363
2529,C28,1168.300049,1080.74,0.1957,-0.000163,0.001808,0.001644,12.5,22.8999996,92,88,124,81,-0.2,-0.2016,-0.1698,0.1289,0.2265,0.2965,0.4161,0.3301,0.2717,0.0667
2530,C28,1059.699951,1080.66,0.168,0.006213,-0.00681,-0.000597,12.3999996,24,94,89,123,86,-0.2096,-0.1984,-0.1553,0.1053,0.2283,0.2718,0.4198,0.343,0.2874,0.0681
2531,C28,1205.800049,1080.55,0.3179,0.004918,-0.005537,-0.000618,11.1000004,22.3999996,92,89,116,83,-0.2082,-0.1984,-0.15,0.1278,0.2391,0.2864,0.3951,0.3524,0.2717,0.057
2532,C28,1210.400024,1080.45,0.2161,-0.011475,0.002418,-0.009057,11.8000002,21.2999992,92,85,118,82,-0.2055,-0.2077,-0.1605,0.1161,0.2198,0.2965,0.3697,0.3365,0.2832,0.0404
2533,C28,1118.800049,1080.45,0.1768,0.002984,-0.003959,-0.000975,12.3999996,22,92,89,126,84,-0.2109,-0.2077,-0.1585,0.1404,0.2366,0.3232,0.3827,0.3052,0.2881,0.0462
2534,C28,1139.400024,1080.46,0.2267,0.002382,0.000335,0.002717,12.5,23.5,96,85,124,82,-0.2121,-0.1985,-0.1553,0.1542,0.2275,0.33,0.3789,0.3462,0.2881,0.0452
2535,C28,1196.099976,1080.47,0.2924,0.010422,-0.010638,-0.000216,12,20.8999996,92,87,119,81,-0.2119,-0.2105,-0.1605,0.1304,0.2128,0.3069,0.3455,0.3333,0.2841,0.0606
2536,C28,1165.800049,1080.47,0.2311,0.01501,-0.012363,0.002646,11.1000004,17.7999992,92,87,116,80,-0.2145,-0.2105,-0.1462,0.1102,0.1813,0.2745,0.3659,0.3209,0.2697,0.0439
2537,C28,1168.599976,1080.46,0.1799,0.004905,-0.00567,-0.000766,10.1999998,16.5,96,92,130,87,-0.2079,-0.2105,-0.1561,0.07,0.1443,0.233,0.3133,0.3398,0.2655,0.0439
2538,C28,1166.5,1080.46,0.1469,-0.003534,0.002506,-0.001029,8.3000002,16,98,95,136,90,-0.2182,-0.206,-0.1561,0.0833,0.1458,0.2057,0.321,0.3401,0.2955,0.1146
2539,C28,1218.599976,1080.46,0.0947,-0.021689,0.011575,-0.010115,7.8000002,15.8000002,98,95,146,97,-0.2105,-0.2119,-0.1494,0.0871,0.1443,0.2344,0.3797,0.32,0.2614,0.1031
2540,C28,1057.800049,1080.51,0.1792,-0.016489,0.005551,-0.010938,6.9000001,13.6000004,98,99,152,100,-0.2185,-0.2161,-0.1573,0,0.0918,0.1362,0.354,0.3166,0.2135,0.0964
2541,C28,949.7999878,1080.64,0.3951,-0.02812,0.024482,-0.003638,6.6999998,13.8000002,96,100,144,97,-0.2248,-0.2148,-0.1508,0.0407,0.0872,0.1483,0.354,0.3234,0.28,0.1077
2542,C28,1009.200012,1080.94,0.6399,0.014029,-0.010364,0.003665,8.6999998,17.7000008,94,93,141,90,-0.2248,-0.2105,-0.1525,0.1286,0.2083,0.2212,0.354,0.3399,0.3179,0.0918
2543,C28,1114.300049,1081.14,0.3264,0.013215,0.001633,0.014848,9.8999996,18.6000004,88,90,131,84,-0.2252,-0.2077,-0.1512,0.1477,0.2473,0.3039,0.4615,0.43,0.3099,0.1122
2544,C28,1235.300049,1081.13,0.4076,-0.023418,0.022113,-0.001304,11.3999996,21.1000004,88,91,127,86,-0.2133,-0.2119,-0.1445,0.161,0.2553,0.33,0.4872,0.4328,0.2982,0.099
2545,C28,922.5,1081.09,0.3459,0.000245,0.000108,0.000354,10.1999998,22,90,87,123,83,-0.2133,-0.2119,-0.1412,0.1574,0.2609,0.33,0.4717,0.3922,0.3099,0.1144
2546,C28,1131.800049,1081.01,0.5462,-0.001931,-0.004037,-0.005967,11.3000002,23.3999996,86,86,124,81,-0.2248,-0.2167,-0.1477,0.1709,0.2688,0.3198,0.45,0.43,0.3099,0.0927
2547,C28,1058.099976,1080.93,0.6186,0.000395,0.007733,0.008128,10.8000002,22,88,90,132,88,-0.2368,-0.2167,-0.1461,0.1775,0.2553,0.3436,0.4904,0.468,0.3064,0.1014
2548,C28,1129.400024,1080.77,0.9294,-0.036933,0.007589,-0.029344,9.1999998,17.8999996,88,90,135,91,-0.2292,-0.2107,-0.1585,0.1176,0.2086,0.3196,0.443,0.4187,0.2571,0.1471
2549,C28,1067.400024,1080.69,1.2567,-0.058992,0.016695,-0.042296,7.4000001,14.3999996,94,91,148,96,-0.2226,-0.2206,-0.1684,0.1017,0.1551,0.2513,0.3333,0.2952,0.236,0.1675
2550,C28,989,1080.92,1.4992,0.04766,-0.028582,0.019078,6.4000001,11.6000004,98,106,157,105,-0.2303,-0.219,-0.1753,-0.0256,0.1813,0.2525,0.2749,0.1892,0.0971,0.1038
2602,C28,1137.599976,1080.8,0.2446,-0.012779,0.009423,-0.003357,10.3000002,22.3999996,92,93,127,90,-0.2109,-0.2062,-0.1429,0.0818,0.1705,0.3035,0.3735,0.3146,0.2914,0.02
2603,C28,1205,1080.71,0.1897,0.001848,-0.001323,0.000525,12,25.3999996,94,92,123,84,-0.2014,-0.1984,-0.1625,0.1327,0.235,0.3035,0.4051,0.3659,0.2571,0.0619
2604,C28,1230.599976,1080.6,0.264,0.010136,-0.011424,-0.001288,12.8999996,26,94,90,121,83,-0.2082,-0.1922,-0.1553,0.1378,0.2486,0.2929,0.3902,0.3589,0.2759,0.0777
2605,C28,1227.5,1080.46,0.3472,-0.002742,0.003336,0.000594,11.1999998,22,90,89,115,82,-0.2123,-0.1969,-0.1481,0.1217,0.2568,0.31,0.3988,0.3462,0.2914,0.057
2606,C28,1190.199951,1080.35,0.1893,-0.018365,0.007768,-0.010597,11,21.2999992,88,89,118,82,-0.1972,-0.2016,-0.1698,0.139,0.2308,0.3166,0.3789,0.3175,0.2914,0.0729
2607,C28,1171.900024,1080.35,0.1895,-0.002849,0.003911,0.001062,12.8000002,24.7999992,92,93,119,84,-0.1959,-0.2077,-0.1605,0.1228,0.2391,0.3168,0.3789,0.3268,0.28,0.0714
2608,C28,1075.900024,1080.35,0.2351,0.010409,-0.003678,0.006731,12.6000004,23.7000008,94,87,118,79,-0.2119,-0.2077,-0.1566,0.1454,0.2649,0.3366,0.3789,0.3301,0.28,0.0606
2609,C28,1136.400024,1080.3,0.2982,-0.019515,0.009109,-0.010405,12.3999996,22,94,84,118,77,-0.2014,-0.2107,-0.1656,0.1082,0.2,0.31,0.3494,0.3396,0.3064,0.0854
2610,C28,1273.300049,1080.31,0.3124,-0.014332,0.006003,-0.00833,12.5,20.2999992,90,84,120,81,-0.2054,-0.2077,-0.1636,0.0879,0.2042,0.2808,0.3865,0.38,0.2841,0.0918
2611,C28,1255.300049,1080.36,0.2073,-0.002575,0.000571,-0.002004,13.1999998,19.5,92,90,118,81,-0.2081,-0.2061,-0.1647,0.1111,0.1937,0.2754,0.3875,0.38,0.2759,0.0777
2612,C28,1196.400024,1080.4,0.1483,0.001962,-0.004558,-0.002596,11.5,18,94,89,128,86,-0.204,-0.2105,-0.1529,0.0962,0.1856,0.2632,0.4161,0.3869,0.2982,0.0714
2613,C28,1193.5,1080.45,0.1459,0.009072,-0.003128,0.005944,9.3000002,16.6000004,96,94,144,95,-0.2067,-0.2074,-0.1512,0.1234,0.2103,0.285,0.434,0.4158,0.2571,0.064
2614,C28,1068.199951,1080.53,0.1726,0.004714,0.003049,0.007763,7.3000002,14.3000002,96,96,146,95,-0.2171,-0.2206,-0.1525,0.0407,0.1546,0.2057,0.3333,0.399,0.2386,0.0808
2615,C28,1028,1080.65,0.374,-0.012445,0.02115,0.008704,7.4000001,14.8999996,94,93,137,89,-0.2222,-0.2148,-0.1429,0.0526,0.1088,0.1866,0.362,0.4129,0.3064,0.0964
2616,C28,1149.800049,1080.92,0.599,0.036281,-0.013467,0.022813,10.3000002,19.2000008,94,89,133,89,-0.2145,-0.2164,-0.1525,0.1392,0.2083,0.2772,0.4717,0.4412,0.3103,0.0964
2617,C28,1067.800049,1081.06,0.2504,0.035512,-0.01449,0.021023,12.3999996,21.3999996,86,89,128,84,-0.2313,-0.221,-0.1543,0.1715,0.2804,0.3399,0.4534,0.468,0.2832,0.0686
2618,C28,1107,1081,0.2461,0.000504,-0.004685,-0.004181,13.3000002,23.1000004,90,90,121,83,-0.2215,-0.2016,-0.1429,0.1799,0.2804,0.3235,0.4872,0.4455,0.2791,0.0686
2619,C28,1215.599976,1080.9,0.4472,0.002551,-0.006071,-0.00352,13.1999998,25.1000004,88,86,114,78,-0.223,-0.2031,-0.1512,0.1652,0.2757,0.33,0.4839,0.44,0.3018,0.0746
2620,C28,1217.599976,1080.77,0.3904,-0.037888,0.024703,-0.013185,13.3000002,23.6000004,88,84,120,78,-0.2267,-0.2031,-0.1412,0.1478,0.2649,0.3503,0.4872,0.44,0.3059,0.1122
2621,C28,1095.400024,1080.7,0.427,0.010872,-0.003359,0.007513,14.6999998,23.2999992,86,85,124,82,-0.2256,-0.2078,-0.1477,0.1579,0.2609,0.3436,0.443,0.4328,0.3059,0.099
2622,C28,1187.900024,1080.47,0.7405,-0.011717,-0.002646,-0.014363,13.3999996,20.5,88,84,119,82,-0.215,-0.2078,-0.1494,0.1319,0.2308,0.3065,0.4684,0.4627,0.3452,0.1077
2623,C28,1408.800049,1080.18,0.8119,-0.069237,0.020276,-0.048961,11.6000004,18.2999992,94,92,134,91,-0.2271,-0.2121,-0.1494,0.1429,0.2111,0.2959,0.4684,0.4187,0.314,0.1684
2624,C28,1205.300049,1080.22,1.1271,-0.083774,0.050289,-0.033484,8.5,16.3999996,94,87,127,78,-0.2125,-0.2205,-0.162,0.1029,0.2065,0.3089,0.3797,0.378,0.076,0.1606
2673,C28,1138.699951,1080.66,0.2608,0.004768,-0.006564,-0.001795,10.6999998,23.1000004,94,95,129,87,-0.215,-0.2077,-0.1566,0.1327,0.2022,0.3134,0.4088,0.3269,0.2832,0.0558
2674,C28,1240.900024,1080.52,0.385,0.005014,-0.006073,-0.00106,12.5,25.1000004,94,90,118,83,-0.2082,-0.1937,-0.1605,0.1378,0.2432,0.2935,0.354,0.3365,0.2717,0.0619
2675,C28,1171.599976,1080.36,0.3085,-0.014264,0.011827,-0.002437,11.6000004,23.3999996,90,89,113,82,-0.2042,-0.1937,-0.1585,0.0996,0.2065,0.3168,0.3697,0.3397,0.3064,0.0619
2676,C28,1222.099976,1080.29,0.1019,-0.004562,0.00323,-0.001332,11.8000002,21.7000008,96,85,122,84,-0.2123,-0.1984,-0.1625,0.1266,0.2366,0.3333,0.4161,0.3175,0.2914,0.0404
2677,C28,1163.5,1080.27,0.1105,-0.002425,0.000091,-0.002334,12.3999996,22.7999992,92,88,121,83,-0.2014,-0.1984,-0.1572,0.1255,0.2609,0.3268,0.3455,0.3171,0.2955,0.051
2678,C28,1189.5,1080.24,0.1826,-0.005761,0.004731,-0.00103,13.5,25.2999992,96,86,112,80,-0.2041,-0.2062,-0.1656,0.1467,0.2473,0.2976,0.3659,0.3052,0.3143,0.0957
2679,C28,1143,1080.2,0.122,-0.012875,0.007393,-0.005482,13,21.7000008,90,84,111,80,-0.2042,-0.1984,-0.1605,0.0917,0.2,0.2647,0.3827,0.3495,0.2874,0.1005
2680,C28,1156.699951,1080.22,0.1261,-0.015088,0.008871,-0.006216,12.1999998,21,90,85,123,82,-0.2,-0.2077,-0.1617,0.0979,0.2,0.2981,0.3789,0.3861,0.3064,0.0714
2681,C28,1187.300049,1080.29,0.1252,0.001444,-0.000658,0.000786,11.8000002,21.6000004,94,84,115,81,-0.2133,-0.2016,-0.1737,0.1159,0.2251,0.2947,0.4268,0.4229,0.2982,0.0714
2682,C28,1202.400024,1080.32,0.1509,-0.017937,0.012128,-0.005809,12.5,20.7999992,96,83,119,79,-0.2081,-0.2107,-0.1617,0.1064,0.2,0.2941,0.4304,0.42,0.3018,0.0938
2683,C28,1166.199951,1080.39,0.2523,-0.012044,0.003104,-0.008939,11,18.3999996,98,90,126,85,-0.2041,-0.2119,-0.1529,0.113,0.1937,0.2941,0.434,0.4129,0.2982,0.0714
2684,C28,1235.699951,1080.5,0.2,0.006664,-0.004647,0.002017,8.1000004,15,98,87,126,86,-0.2107,-0.2074,-0.1494,0.0833,0.1895,0.256,0.443,0.3333,0.3103,0.0746
2685,C28,1250.800049,1080.59,0.3049,-0.013992,0.015325,0.001333,8.1999998,17.5,88,86,125,83,-0.2148,-0.2061,-0.1479,0.1297,0.1895,0.3399,0.4684,0.4826,0.3099,0.0746
2686,C28,1121.5,1080.78,0.5177,0.014184,0.004295,0.018479,11.3000002,22.2000008,92,86,130,85,-0.2226,-0.2061,-0.1477,0.166,0.2565,0.3463,0.5032,0.4483,0.2982,0.0854
2687,C28,958.7000122,1080.91,0.4047,0.023787,-0.007668,0.016119,13.8999996,23.1000004,88,89,132,85,-0.2148,-0.2119,-0.1508,0.1795,0.2804,0.3107,0.4465,0.4257,0.2429,0.0385
2688,C28,824.4000244,1080.89,0.2562,0.001012,0.008064,0.009077,14.8000002,27.1000004,88,87,124,82,-0.2262,-0.2107,-0.1492,0.1864,0.267,0.2754,0.4161,0.4384,0.2135,0.0142
2689,C28,987.4000244,1080.79,0.2556,-0.025967,0.007823,-0.018144,14.3999996,27.2000008,88,85,119,82,-0.2267,-0.2062,-0.1477,0.176,0.2435,0.32,0.4161,0.4328,0.2529,0.0385
