,,,,,,Dewpoint (degree C)                    ,,,Rainfall (Inches),Relativehumidity (%)             ,,,Solarradiation (W/m^2)                ,,,"Stationpressure (mb, hpa)              ",,,temperature_2  (Degree C)               ,,,windspeed_2 (m/sec)                  ,,
2003,123,5/3/2003,5,3,3,16.37,7.494454861,-7.8,0,97.3,54.08173611,12.09,1000,227.1139896,0,899.5,894.8826389,890.1,31.8,21.52322917,12.74,8.23,3.514756944,0.458
2003,124,5/4/2003,5,4,3,16.04,-2.401006944,-11.44,0,87.2,26.79053819,6.975,975,326.3533681,0,890.6,888.7572917,886.2,28.09,21.98638889,13.49,13.96,6.632409722,0.68
2003,125,5/5/2003,5,5,3,-2.353,-5.524291667,-8.25,0,37.4,19.95361111,9.04,979,335.0376979,0,891.5,889.4559028,886.9,28.04,19.565625,9.66,9.35,4.263649306,0
2003,126,5/6/2003,5,6,3,7.24,0.526163194,-6.283,0,57.94,31.34142361,14.48,1029,307.0162049,0,895.5,892.7513889,889.3,26.38,18.89145833,11.08,6.378,3.408225694,0.061
2003,127,5/7/2003,5,7,3,10.23,5.928388889,-5.091,0,81.9,46.16902778,12.87,1013,300.1704306,0,896.6,893.2434028,888.9,30.94,20.35270833,9.59,8.89,3.939368056,0.007
2003,128,5/8/2003,5,8,3,-2.202,-6.052461806,-9.79,0,34.27,15.55357639,7.68,970,286.7407188,0,893,890.4704861,888.8,29.24,22.2984375,11.75,10.69,4.864763889,0.063
2003,129,5/9/2003,5,9,3,-4.284,-8.090142361,-14.79,0,36.33,14.75565625,4.282,966,325.8822743,0,894,891.1038194,888.1,32.77,22.30548611,7.4,9.71,4.599638889,0
2003,130,5/10/2003,5,10,3,13.38,-6.18421875,-11.83,0,67.31,18.930625,8.26,984,338.1944965,0,900.6,893.4104167,888.9,26.38,20.89482639,13.4,10.49,6.300864583,2.272
2003,131,5/11/2003,5,11,3,2.897,-0.143166667,-2.976,0,69.49,38.2878125,18.37,988,328.323191,0,906.7,904.1552083,900.8,22.99,15.42168403,6.785,4.963,3.293815972,1.112
2003,132,5/12/2003,5,12,3,12.98,7.118315972,0.346,0,73.4,49.88413194,29.14,977,261.2479618,0,905.7,902.9263889,899.5,25.44,18.09451389,9.9,6.665,4.093190972,1.627
2003,133,5/13/2003,5,13,3,16.71,6.761628472,-5.437,0,89,44.44076389,6.755,1068,287.5122431,0,899.7,896.740625,893.9,36.75,25.12263889,15.75,6.42,3.35565625,0
2003,134,5/14/2003,5,14,3,17.05,14.25504514,-1.504,0,81.2,56.5809375,19.33,1012,269.1528438,0,897.1,895.2295139,892.5,29.12,23.95947917,16.16,7.78,4.201899306,0.578
2003,135,5/15/2003,5,15,3,18.69,13.75347917,-7.38,0,95.2,63.32104167,9.23,842,158.7557674,0,896.9,892.6326389,884.9,30.1,23.24847222,17.88,10.62,4.676420139,0
2003,136,5/16/2003,5,16,3,10.46,8.136392361,-1.828,0,75.1,52.27548611,23.84,919,261.0601667,0,900.3,894.6055556,888,21.77,18.57395833,13.64,9.83,6.554458333,1.216
2003,137,5/17/2003,5,17,3,11.35,8.052961806,4.903,0,89,51.03753472,21.77,957,321.7366146,0,903.1,900.3229167,897.9,30.51,20.5834375,9.86,4.913,2.091767361,0
2003,138,5/18/2003,5,18,3,11.9,6.34390625,-0.305,0,68.37,33.96479167,9.47,961,320.6911667,0,898.4,895.1861111,891.3,38,26.28010417,13.58,6.423,3.864625,0.839
2003,139,5/19/2003,5,19,3,15.12,11.27779514,6.825,0,67.65,51.50954861,36.02,943,311.7018854,0,907,899.2274306,893.1,26.34,22.01145833,14.99,10.8,6.783861111,1.472
2003,140,5/20/2003,5,20,3,8.69,3.471128472,-0.102,0,87.9,57.21472222,36.17,775,121.078941,0,912.3,909.8951389,906.7,15.6,12.39465278,9.2,11.1,5.458690972,0.975
2003,141,5/21/2003,5,21,3,11.82,9.105694444,6.549,0,89.1,70.22857639,50.46,995,247.9196424,0,909,905.6923611,902.2,21.65,14.92975694,9.87,4.053,2.243899306,0.11
2003,142,5/22/2003,5,22,3,15.48,12.56534722,10.22,0,99,76.61916667,41.46,955,272.5414618,0,906.1,903.6197917,900.8,26.69,17.57579861,11.2,5.255,2.826138889,0.39
2003,143,5/23/2003,5,23,3,16.66,13.86163194,7.79,0,98.5,66.36913194,26.05,943,236.6580451,0,903.7,901.2961806,897.6,32.49,22.00798611,15.8,8.27,3.668451389,0.782
2003,144,5/24/2003,5,24,3,18.3,14.755,11.71,0,91.6,63.65503472,33.7,983,241.2058125,0,900.3,897.8673611,894.7,29.74,22.64083333,16.19,9.5,3.302229167,0.042
2003,145,5/25/2003,5,25,3,16.38,14.57711806,12.63,0,91.3,83.88864583,64.47,961,125.8200833,0,901.8,899.5131944,897,21.77,17.61690972,15.35,6.643,3.489010417,0.59
2003,146,5/26/2003,5,26,3,12.69,10.38409722,7.78,0,95,69.41284722,40.49,1037,228.9768507,0,905.7,902.2868056,899.8,22.08,16.72840278,12.29,6.018,3.375399306,1.162
2003,147,5/27/2003,5,27,3,11.95,9.771111111,7.74,0,94.2,61.47243056,33.02,959,323.3430729,0,908.5,906.7642361,905.2,25.89,18.46298611,11.14,4.293,1.969225694,0
2003,148,5/28/2003,5,28,3,13.21,10.29725694,8.33,0.16,87,50.46326389,25.18,964,328.0904167,0,908.6,906.328125,903.5,30.78,22.60395833,13.85,5.878,2.5806875,0
2003,149,5/29/2003,5,29,3,10.87,8.078520833,3.98,0,67.25,36.32427083,15.37,962,337.4762639,0,904.3,901.0423611,897.4,34.37,26.11319444,16.62,6.29,3.286753472,0.958
2003,150,5/30/2003,5,30,3,9.68,4.717822917,-2.143,0.03,58.78,27.85986111,8.25,977,339.5840486,0,897.8,895.3583333,892.6,38.09,28.02635417,16.8,6.725,3.593784722,0.372
2003,151,5/31/2003,5,31,3,16.23,9.515149306,4.36,0.19,73.5,40.20583333,28.61,964,319.1965833,0,899.3,897.2635417,894.8,29.64,-0.198402778,-6999,8.74,4.633791667,0.02
2003,152,6/1/2003,6,1,3,16.73,13.00197917,10.64,0,91.8,59.56625,30.69,946,254.6000764,0,899.3,896.5868056,892.4,32.09,22.17447917,16.24,11.95,2.937527778,0
2003,153,6/2/2003,6,2,3,16.32,13.68277778,10.63,0,91.9,61.83798611,33.92,963,337.7367153,0,898.1,895.9190972,892.9,28.74,22.33934028,16.39,6.15,3.03284375,0.079
2003,154,6/3/2003,6,3,3,17.29,13.51885417,11.28,0,93.8,64.03565972,41.41,1029,236.9687743,0,898.1,895.409375,892.4,28,21.20604167,15.29,9.23,5.334572917,1.376
2003,155,6/4/2003,6,4,3,17.19,15.34277778,10.97,0,97,84.44597222,68.18,1032,184.1288542,0,899.8,896.5965278,894.2,21.29,18.30784722,11.71,14.96,5.319315972,1.78
2003,156,6/5/2003,6,5,3,16.68,13.96319444,11.14,0,96.7,82.92364583,62.17,1012,196.1906389,0,899.5,897.2625,893,23.4,17.27684028,12.47,11.96,3.4391875,0
2003,157,6/6/2003,6,6,3,11.9,10.03621528,7.55,0,92.1,65.31638889,38.58,977,343.0786771,0,901.5,899.4413194,897,23.29,17.48638889,11.36,7.58,3.362263889,0.36
2003,158,6/7/2003,6,7,3,14.58,12.06295139,8.78,0,90.3,67.72715278,45.92,1176,273.3659132,0,900.6,897.1760417,895.5,25.01,18.53159722,14,7.68,3.920892361,0
2003,159,6/8/2003,6,8,3,16.11,11.99319444,7.46,0,92.5,74.01684028,54.67,1046,259.7080417,0,902.1,900.2795139,898.2,22.35,17.00284722,11.45,6.073,2.798833333,0.68
2003,160,6/9/2003,6,9,3,18.28,16.09576389,13.31,0,98.3,70.74982639,35.83,1014,239.2088646,0,898.9,896.3041667,893.6,30.76,22.75607639,16.22,8.02,3.97496875,0.069
2003,161,6/10/2003,6,10,3,16.55,13.84836806,10.74,0,82.2,60.50510417,31.4,988,281.7777674,0,898,894.6170139,893.1,30.03,22.72871528,17.39,7.92,2.81553125,0
2003,162,6/11/2003,6,11,3,15.98,8.184666667,-1.085,0,84.6,40.97673611,10.69,972,339.4051181,0,894.5,892.5746528,889.4,34.35,26.17239583,18.33,8.92,3.788357639,0
2003,163,6/12/2003,6,12,3,19.42,10.47744097,0.826,0,92.1,47.32440972,15.09,978,343.6133125,0,894.1,891.7354167,890.2,32.41,24.32940972,15.92,7.12,3.257697917,0.795
2003,164,6/13/2003,6,13,3,19.71,16.49597222,11.46,0,93.8,75.40614583,45.39,1005,250.0197049,0,900.7,895.6177083,893.1,27.85,21.44107639,15.62,10.48,4.743350694,0.027
2003,165,6/14/2003,6,14,3,14.59,12.84055556,11.05,0,90.3,65.64704861,38.87,1014,327.4959549,0,903.3,900.5020833,896.4,26.32,20.06920139,14.67,6.033,3.055427083,0
2003,166,6/15/2003,6,15,3,13.76,12.73399306,10.15,0.37,93.7,61.97131944,33.13,1103,310.1449618,0,904.8,902.975,901.2,27.64,21.19746528,14.28,3.948,2.206746528,0.119
2003,167,6/16/2003,6,16,3,14.05,11.95256944,8.9,0,84,53.37913194,30.32,1085,310.3367847,0,904.9,903.24375,901.2,28.53,22.90479167,15.95,5.46,1.84528125,0
2003,168,6/17/2003,6,17,3,13.99,11.38694444,8.47,0,80,51.82611111,30.43,1109,275.1588438,0,903.9,902.1802083,899.6,28.02,22.64295139,15.51,4.488,1.576572917,0
2003,169,6/18/2003,6,18,3,16.4,13.03086806,11.25,0.24,81.6,58.39736111,39.42,1147,189.2085903,0,901.8,900.1267361,898.3,26.41,21.96430556,17.58,5.703,2.06590625,0
2003,170,6/19/2003,6,19,3,16.98,14.91944444,12.13,0,91.7,70.26809028,37.52,1110,185.1970278,0,901.1,899.2329861,897.2,28.27,21.13354167,17.09,8.38,2.444350694,0
2003,171,6/20/2003,6,20,3,18.35,15.6596875,12.72,0,97.4,78.50520833,49.58,966,260.7355451,0,901.9,898.6420139,893.9,27.89,20.13607639,14.53,11.6,3.779326389,0
2003,172,6/21/2003,6,21,3,18.7,15.40916667,9.68,0.16,97.4,64.71538194,24.16,959,319.0737604,0,897.6,895.5885417,893.1,32.64,23.97128472,16.11,6.95,4.091836806,0.608
2003,173,6/22/2003,6,22,3,19.01,17.1153125,13.03,0,82.3,59.81184028,26.23,946,327.0788368,0,895.6,893.659375,890.7,35.23,26.59052083,19.85,6.078,3.928041667,1.425
2003,174,6/23/2003,6,23,3,20,17.06201389,11.66,0,84,60.65229167,27.69,947,305.3224479,0,895.3,893.8635417,891.2,33.83,26.51850694,20.44,11.79,4.320163194,1.496
2003,175,6/24/2003,6,24,3,20.09,18.77131944,17.55,0,83.1,63.63315972,42.37,1025,313.4606042,0,896.9,895.1423611,894,32.49,26.7053125,21.66,8.09,4.710940972,1.647
2003,176,6/25/2003,6,25,3,20.79,19.06590278,16.24,0,84.4,68.85972222,43.83,911,186.0707049,0,901.7,898.3413194,896.3,30.74,25.62159722,21.72,6.31,3.496038194,0.082
2003,177,6/26/2003,6,26,3,18.69,14.49548611,11.33,0,94.6,79.56861111,65.77,982,224.3385451,0,907.2,905.0052083,901.3,22.62,18.31548611,14.31,8.59,4.367847222,0.268
2003,178,6/27/2003,6,27,3,16.48,15.34041667,14.11,0,95.4,72.75625,50.1,981,296.4511875,0,906.1,903.0753472,898.8,26.83,20.94708333,15.23,4.238,2.156020833,0
2003,179,6/28/2003,6,28,3,18.79,17.15916667,15.74,0,95,67.14274306,43.22,1038,314.3054618,0,901.5,899.7201389,897.9,30.58,0.023576389,-6999,5.628,3.26940625,1.006
2003,180,6/29/2003,6,29,3,19.96,15.75010417,7.39,0,90.6,71.671875,33.04,1086,161.1622604,0,907,902.7496528,897.8,25.29,21.48607639,16.56,15.09,4.196232639,0.825
2003,181,6/30/2003,6,30,3,17.29,15.11777778,13.47,0,91.2,65.1665625,40.34,1011,293.1687292,0,906.8,903.8854167,901.8,28.79,22.57565972,16.08,4.485,1.882722222,0
2003,182,7/1/2003,7,1,3,16.9,14.01239583,10.18,0,90.7,54.59270833,27.26,1047,331.5654688,0,903.1,901.0694444,898.3,31.46,25.09170139,16.92,4.575,2.3513125,0
2003,183,7/2/2003,7,2,3,14.36,11.70038194,8.93,0,80.6,43.63621528,23.07,954,334.9056076,0,899.4,898.0392361,895.9,33.35,26.35729167,16.91,5.668,2.931597222,0
2003,184,7/3/2003,7,3,3,15.89,12.55708333,7.33,0,73,44.89017361,19.75,960,338.1589444,0,899.2,897.921875,897,33.74,26.63944444,18.75,4.92,2.630274306,0.034
2003,185,7/4/2003,7,4,3,16.35,12.70246528,9.33,0,77.6,47.28885417,24,963,337.1962465,0,900,898.8260417,897.2,32.81,25.99121528,17.32,3.838,2.056263889,0
2003,186,7/5/2003,7,5,3,17.36,14.86034722,11.72,0,89.2,55.60944444,30.3,979,339.5776667,0,900.7,899.3895833,897.3,31.73,25.52753472,17.11,4.64,2.490461806,0
2003,187,7/6/2003,7,6,3,17.83,16.31694444,12.42,1,93.6,67.29805556,46.52,1203,242.8267431,0,900.5,899.4065972,898,28.42,23.26121528,18.33,5.725,3.543569444,0.642
2003,188,7/7/2003,7,7,3,17.96,16.54204861,14.08,0,84.1,64.17055556,41.69,843,190.9791667,0,902.4,900.5638889,899.3,28.62,24.14194444,20.75,7.14,3.974079861,0.745
2003,189,7/8/2003,7,8,3,18.83,16.88201389,14.89,0.17,83.5,62.53697917,39.87,1118,280.5556181,0,903.9,901.7527778,899.5,30.39,25.09444444,21.37,6.198,3.725972222,1.467
2003,190,7/9/2003,7,9,3,18.48,16.45357639,14.8,0,85.4,56.37395833,31.84,997,321.5801667,0,901.3,899.9149306,898,34.18,26.87590278,19.5,6.548,3.293416667,0.841
2003,191,7/10/2003,7,10,3,17.71,12.78110417,6.88,0,83,45.20416667,19.49,961,336.7365208,0,904.1,902.4319444,900.7,33.45,27.45798611,20.63,5.795,2.998336806,0.724
2003,192,7/11/2003,7,11,3,17.69,11.35988194,5.07,0.08,76,41.01496528,14.23,961,334.1192813,0,905.6,903.5704861,900.7,36.65,28.11128472,17.39,9.22,2.587732639,0
2003,193,7/12/2003,7,12,3,15.36,10.56782639,5.338,0,64.49,35.19086806,15.73,950,329.4436319,0,904.6,902.6045139,900.1,36.62,29.20072917,20.22,5.53,3.1044375,0.023
2003,194,7/13/2003,7,13,3,13.28,7.979854167,0.027,0,57.31,29.37621528,10.2,962,334.217184,0,902.8,900.8493056,898.1,37.54,29.65961806,20.35,6.183,3.502899306,0.93
2003,195,7/14/2003,7,14,3,15.88,9.852559028,3.955,0.13,65.22,32.94347222,12.26,958,332.6825382,0,901.4,899.8826389,898.8,38.03,30.03986111,21.66,5.508,3.554555556,1.552
2003,196,7/15/2003,7,15,3,13.03,9.079572917,4.659,0,52.06,30.59920139,13.45,950,330.7316389,0,903.8,902.0232639,900.1,37.53,29.56239583,20.38,5.325,2.856340278,0.524
2003,197,7/16/2003,7,16,3,16.61,13.50836806,11.27,0,66.72,47.19989583,29.81,955,332.6461944,0,907.1,905.1166667,903.5,32.15,26.18579861,18.41,5.933,2.9259375,0
2003,198,7/17/2003,7,17,3,17.95,15.30635417,12.8,0,84.9,55.67454861,32.72,1031,301.5162431,0,908.4,906.8600694,905,31.37,-23.13100694,-6999,4.765,2.462875,0
2003,199,7/18/2003,7,18,3,17.21,12.934375,8.72,0,76.7,44.49611111,20.3,965,325.1147222,0,907.1,904.9107639,902.6,34.74,27.51881944,19.34,5.583,2.915256944,0.004
2003,200,7/19/2003,7,19,3,14.96,10.29964236,4.236,0,65.53,36.7415625,14.34,961,328.3679097,0,905.2,903.7125,901.6,35.53,27.97104167,18.79,5.99,2.626934028,0
2003,201,7/20/2003,7,20,3,13.74,10.60537153,5.7,0,63.5,35.64177083,15.56,1000,300.9457361,0,904.3,901.9847222,899.5,35.97,28.534375,20.15,5.89,3.264520833,0.403
2003,202,7/21/2003,7,21,3,15.86,12.03107639,8.46,0,61.2,37.68572917,19.58,1103,263.7072257,0,901.1,899.634375,897.5,36.7,28.79083333,21.81,6.293,2.7415,0
2003,203,7/22/2003,7,22,3,15.66,13.38774306,9.06,0,61.71,41.35107639,20.75,934,317.6742882,0,903.1,900.6694444,898.6,36.89,28.45065972,20.74,6.865,3.262774306,0.011
2003,204,7/23/2003,7,23,3,15.59,13.13260417,10.78,0.07,69.53,47.7853125,29.17,939,301.1669757,0,905.7,903.5552083,901.2,31.58,25.74166667,20.54,6.323,3.624524306,1.33
2003,205,7/24/2003,7,24,3,14.42,12.00802083,9.1,0,63.45,39.32288194,22.07,936,319.9860799,0,903.8,901.4604167,898.9,34.55,27.85482639,20.41,5.538,2.9453125,0.319
2003,206,7/25/2003,7,25,3,17.99,13.08940972,10.48,0,67.6,41.96944444,22.48,939,310.5322951,0,902.2,900.8322917,899.5,35.46,28.3775,20.56,7,3.537392361,0.953
2003,207,7/26/2003,7,26,3,15.84,11.91243056,8.5,0,67.8,41.10027778,22.61,993,298.9920035,0,904.7,903.23125,901.7,33.35,27.20197917,19.89,5.665,2.919625,0.161
2003,208,7/27/2003,7,27,3,15.77,11.26579861,8.29,0,70.1,41.80298611,21.57,984,320.5861424,0,907,904.6479167,901.9,33.2,26.27253472,18.6,4.848,2.348,0.104
2003,209,7/28/2003,7,28,3,15.92,11.26753472,8.46,0,74.6,41.46399306,22.14,1036,292.771434,0,904.8,902.8350694,900.1,33.24,26.62684028,18.59,4.418,2.213020833,0
2003,210,7/29/2003,7,29,3,14.9,11.46565972,8.44,0,65.56,39.78826389,20.63,977,307.3507743,0,903.1,901.1548611,898.7,34.6,27.38729167,19.41,4.525,2.040552083,0.027
2003,211,7/30/2003,7,30,3,17.25,15.32190972,13.02,0,75.7,55.54934028,36.73,1112,215.6631667,0,905.1,903.1947917,901.2,30.19,25.20003472,21.07,4.62,2.058618056,0
2003,212,7/31/2003,7,31,3,16.79,12.21354514,4.687,0,77.6,44.09628472,15.82,998,314.5187049,-99.99,904.9,902.8736111,900.2,34.15,27.34753472,17.8,4.273,1.597715278,0
2003,213,8/1/2003,8,1,3,15.71,11.38229167,7.22,0,65.96,37.08079861,18.4,939,318.7423403,0,902.3,900.4725694,898.1,36.41,28.89090278,21.15,5.878,2.809197917,1.232
2003,214,8/2/2003,8,2,3,13.62,10.60541667,8.4,0,55.04,34.04822917,18.43,970,299.6101944,0,900.4,898.8291667,897,36.18,28.89072917,21.32,5.225,3.018409722,0.985
2003,215,8/3/2003,8,3,3,15.43,12.04704861,8.49,0,57.74,34.60923611,19.67,985,247.1688021,0,899.4,897.9861111,896.3,37.51,30.21871528,23.76,5.48,3.160611111,1.175
2003,216,8/4/2003,8,4,3,16.83,11.97559028,7.37,0,61.39,33.90125,15.9,972,295.3317465,0,899.2,897.3506944,895.3,38.37,30.9646875,23.41,6.498,3.947493056,0.791
2003,217,8/5/2003,8,5,3,14.48,10.38278819,4.289,0,52.71,32.65180556,13.09,923,297.8189653,0,901.9,899.4461806,897.9,37.33,29.99972222,23.07,6.018,3.232197917,0.239
2003,218,8/6/2003,8,6,3,14.74,11.62472222,7.21,0,63.19,36.43572917,16.38,993,258.7923611,0,903.3,901.7003472,900.5,37.38,29.32815972,21.25,8.39,1.584666667,0
2003,219,8/7/2003,8,7,3,12.51,9.796961806,5.463,0,59.9,32.20892361,13.56,1018,286.2515208,0,902.9,901.234375,899.1,38.46,30.03670139,19.39,6.625,2.247184028,0
2003,220,8/8/2003,8,8,3,12.48,9.170913194,4.369,0.16,49.12,28.41107639,12.12,1174,196.0716771,0,902.2,900.3829861,898,39.4,30.75798611,23.04,4.333,1.97859375,0
2003,221,8/9/2003,8,9,3,19.38,15.78006944,9.92,0,85.9,54.34788194,29.41,925,261.3458993,0,904.4,901.9395833,899.4,30.58,26.38663194,21.41,7.83,3.571423611,0
2003,222,8/10/2003,8,10,3,17.29,15.31892361,12.43,0,83.6,54.83159722,30.15,912,274.2347882,0,905.8,904.0819444,901.9,33.19,26.09788194,18.77,4.475,1.4203125,0
2003,223,8/11/2003,8,11,3,14.96,11.08383681,3.183,0,73.5,40.10666667,13.52,998,292.8869444,0,904.2,902.5569444,900,35.43,27.74767361,19.46,6.093,2.76034375,0
2003,224,8/12/2003,8,12,3,16.9,12.03902778,7.91,0,82.5,50.22104167,27.74,1029,294.1680764,0,905.8,904.0222222,902.6,29.28,23.95274306,18.46,6.065,3.412559028,1.235
2003,225,8/13/2003,8,13,3,12.32,9.750520833,7.41,0,66.18,46.95673611,27.44,1048,221.7979792,0,907.5,906.0965278,904.7,28.4,22.22545139,15.64,5.868,2.092368056,0
2003,226,8/14/2003,8,14,3,15.29,12.91302083,10.91,0,83.7,60.36694444,39.12,980,209.1586632,0,909.9,908.4604167,907.3,25.9,21.3865625,17.06,5.865,2.386798611,0
2003,227,8/15/2003,8,15,3,15.83,13.88802083,11.06,0,87.8,61.02090278,33.11,999,212.3662292,0,911.7,909.5510417,907.9,28.82,22.65850694,17.85,6.43,2.634291667,0
2003,228,8/16/2003,8,16,3,14.78,12.15822917,9.04,0,75.8,45.36013889,24.67,1049,266.9107049,0,908.6,905.9326389,902.5,31.76,25.7096875,18.4,5.745,2.256041667,0
2003,229,8/17/2003,8,17,3,15.35,12.780625,10.26,0.01,64.39,43.49,28.3,1026,271.8513993,0,903.3,901.4986111,898.9,33.23,26.78274306,19.96,6.393,3.33971875,0.553
2003,230,8/18/2003,8,18,3,15.58,11.88506944,7.55,0,67.93,41.26107639,19.62,967,272.6690833,0,902.8,901.2420139,899.8,34.5,2.864618056,-6999,6.695,3.51203125,0.061
2003,231,8/19/2003,8,19,3,14.76,11.79888889,9.56,0,63.86,40.30770833,22.84,885,281.9361563,0,903.6,901.8128472,900.1,33.79,27.24732639,19.65,7.14,3.918197917,0.808
2003,232,8/20/2003,8,20,3,15.21,12.72402778,10.92,0,65.11,42.59145833,26.88,918,209.2447986,0,903,901.5267361,900.2,32.64,27.1228125,20.08,6.693,3.513743056,0.774
2003,233,8/21/2003,8,21,3,15.79,12.74805556,9.88,0,66.24,42.71940972,23.75,898,290.1040313,0,903.6,902.1753472,900.4,34.18,27.38972222,18.84,5.145,2.576309028,0
2003,234,8/22/2003,8,22,3,15.87,13.02899306,10.74,0.23,68.28,47.05298611,24.58,938,285.4660764,0,903.9,902.5222222,900,33.72,26.00972222,18.63,10.58,2.40034375,0
2003,235,8/23/2003,8,23,3,15.63,12.92631944,10.41,0,77.6,50.94600694,28.8,903,290.1152569,0,905.2,903.6434028,901.8,30.76,24.64975694,17.3,5.12,2.199736111,0
2003,236,8/24/2003,8,24,3,15.04,13.10329861,11.2,0,68.74,48.28579861,28.85,912,267.0181111,0,905.7,903.9913194,901.5,31.3,1.048090278,-6999,5.115,1.924111111,0
2003,237,8/25/2003,8,25,3,17.6,14.46892361,12.26,0.04,76.6,54.71753472,31.27,1072,254.0841875,0,904.4,902.73125,899.8,31.49,25.04388889,18.13,10.76,2.504420139,0
2003,238,8/26/2003,8,26,3,17.04,14.79079861,12.1,0,79.5,54.32920139,29.62,923,276.3173368,0,903.9,901.8496528,899.3,32.27,25.74503472,19.64,5.235,2.650402778,0
2003,239,8/27/2003,8,27,3,17.05,14.97079861,12.14,0,81.5,53.56149306,28.48,998,260.1813576,0,902.2,900.2604167,897.3,33.07,26.0934375,19.17,6.84,3.556795139,0.253
2003,240,8/28/2003,8,28,3,16.42,14.68836806,12.35,0,75.1,48.06149306,26.23,993,274.7776632,0,900.2,898.43125,896,34.53,27.67784722,20.4,6.473,3.803878472,1.202
2003,241,8/29/2003,8,29,3,19.76,17.78270833,14.51,0,94,71.32565972,46.23,879,167.8996285,0,901.9,900.1211806,898,29.94,23.72732639,18.78,6.093,3.113642361,0.085
2003,242,8/30/2003,8,30,3,18.89,16.69260417,14.08,0,96.1,87.51111111,79.4,836,105.214809,0,904.1,902.3298611,901,21.61,19.04517361,16.17,6.443,3.172774306,0
2003,243,8/31/2003,8,31,3,14.58,13.84649306,13.03,0,90.6,79.61232639,68.73,427,88.32590625,0,904.6,903.3173611,902.3,20.1,17.67736111,15.93,6.463,4.576274306,2.337
2003,244,9/1/2003,9,1,3,14.07,12.56184028,11.74,0.16,84,68.73197917,48.59,1019,214.9099236,0,905.8,904.3979167,902.5,23.73,18.77378472,15.44,6.338,3.570840278,0
2003,245,9/2/2003,9,2,3,13.69,10.14360417,4.641,0,95.3,60.21673611,21.68,904,289.8876458,0,905.5,903.8642361,901.7,28.78,20.16815972,11.69,4.22,1.594253472,0
2003,246,9/3/2003,9,3,3,14.92,12.17875,9.43,0,92.2,62.35243056,31.67,1035,259.6710833,0,906.1,904.3798611,902.5,27.85,20.78729167,13.87,4.47,1.550440972,0
2003,247,9/4/2003,9,4,3,14.63,10.74364583,6.419,1,82,54.0103125,26.73,980,259.8114028,0,907.1,905.5149306,903.8,27.95,21.58013889,15.55,4.74,2.175368056,0
2003,248,9/5/2003,9,5,3,16.28,11.37151408,7.02,0.35,79.6,54.40883803,25.54,996,269.0143134,0,906.3,904.1947183,901.6,28.58,22.00714789,14.53,4.32,1.741411972,0
2003,249,9/6/2003,9,6,3,14.22,11.84711806,9.04,0,80.7,52.2125,29.45,936,246.5437014,0,903.5,902.096875,900.2,29.5,23.07815972,16.04,5.838,3.128961806,0
2003,250,9/7/2003,9,7,3,16.43,13.25725694,8.76,0,89.6,61.90229167,29.21,863,120.3893958,0,901.4,899.6354167,896.4,28.44,21.59524306,17.44,8.67,3.342496528,0
2003,251,9/8/2003,9,8,3,16.82,15.30545139,13.88,0,91.5,68.53034722,42.45,888,260.6637986,0,900.5,898.0263889,896,28.41,21.94996528,15.72,7.31,3.407451389,0.004
2003,252,9/9/2003,9,9,3,17.33,16.67472222,15.15,0,94,66.14215278,40.16,865,250.6745556,0,899,897.3895833,895.2,30.73,24.13229167,17.92,8.94,4.98565625,2.11
2003,253,9/10/2003,9,10,3,18.86,16.17204861,11.14,0,88.6,60.00350694,26.72,891,247.0738264,0,898,896.2291667,893.5,32.79,25.72631944,18.43,9.56,5.222208333,2.332
2003,254,9/11/2003,9,11,3,18.32,11.94465278,6.517,0.07,92.3,65.04513889,33.77,877,268.8561736,0,901.6,899.8125,896.2,23.44,19.42065972,15.66,7.2,3.544680556,0
2003,255,9/12/2003,9,12,3,10.58,7.315052083,2.971,0,89.4,52.61107639,22,881,284.6546042,0,901.5,898.0875,894.1,26.92,19.06913194,10.87,5.105,2.185315972,0
2003,256,9/13/2003,9,13,3,11.31,9.369444444,7.4,0,71.9,55.81916667,40.21,847,255.4876979,0,906.1,899.2368056,894.2,22.73,18.64215278,13.44,7.15,4.083256944,0.725
2003,257,9/14/2003,9,14,3,9.63,5.560878472,2.872,0,63.67,50.06861111,34.37,927,167.6610486,0,910.3,907.9913194,906,20.26,16.34996528,13.17,5.84,3.046833333,0.582
2003,258,9/15/2003,9,15,3,14.03,10.82469097,4.245,0,88.2,67.68253472,43.35,880,167.9896701,0,908,904.1545139,900.1,26.31,17.32618056,9.11,6.67,3.595236111,0
2003,259,9/16/2003,9,16,3,15.08,10.61339931,4.474,0,91.1,51.80173611,17.91,836,252.9641146,0,900.7,898.6729167,896,33.01,23.86538194,15.6,8.16,4.998496528,1.75
2003,260,9/17/2003,9,17,3,16.47,14.33572917,11.47,0,89.3,60.809375,31.83,839,256.6293021,0,898.3,896.4302083,893.8,30.44,23.14777778,16.35,8.54,5.737461806,1.67
2003,261,9/18/2003,9,18,3,16.91,7.041385417,1.901,0,87.9,55.24253472,33.63,734,150.0706458,0,907,902.1270833,896,21.2,16.82645833,13.02,9.08,5.72859375,1.95
2003,262,9/19/2003,9,19,3,5.952,3.211520833,1.025,0,64.47,47.08336806,30,844,259.5692188,0,907.6,905.2256944,902.7,21.78,14.94295139,8.5,5.37,2.930100694,1.109
